date,datatype,value,rolling_avg_7d,rolling_avg_30d,deviation,is_extreme,severity_score,consecutive_days
2020-10-25,SNWD,0.0,5.142857142857143,1.2,-5.142857142857143,False,0.0,0
2020-10-26,SNWD,0.0,5.142857142857143,1.2,-5.142857142857143,False,0.0,0
2020-10-27,SNWD,0.0,5.142857142857143,1.2,-5.142857142857143,False,0.0,0
2020-10-28,SNWD,0.0,2.5714285714285716,1.2,-2.5714285714285716,False,0.0,0
2020-10-29,SNWD,0.0,0.7142857142857143,1.2,-0.7142857142857143,False,0.0,0
2020-10-30,SNWD,0.0,0.0,1.2,0.0,False,0.0,0
2020-10-31,SNWD,0.0,0.0,1.2,0.0,False,0.0,0
2020-11-01,SNWD,0.0,0.0,1.2,0.0,False,0.0,0
2020-11-02,SNWD,0.0,0.0,1.2,0.0,False,0.0,0
2020-11-03,SNWD,0.0,0.0,1.2,0.0,False,0.0,0
2020-11-04,SNWD,0.0,0.0,1.2,0.0,False,0.0,0
2020-11-05,SNWD,0.0,0.0,1.2,0.0,False,0.0,0
2020-11-06,SNWD,0.0,0.0,1.2,0.0,False,0.0,0
2020-11-07,SNWD,0.0,0.0,1.2,0.0,False,0.0,0
2020-11-08,SNWD,0.0,0.0,1.2,0.0,False,0.0,0
2020-11-09,SNWD,0.0,0.0,1.2,0.0,False,0.0,0
2020-11-10,SNWD,0.0,0.0,1.2,0.0,False,0.0,0
2020-11-11,SNWD,15.0,2.142857142857143,1.7,12.857142857142858,False,0.0,0
2020-11-12,SNWD,10.0,3.5714285714285716,2.033333333333333,6.428571428571429,False,0.0,0
2020-11-13,SNWD,15.0,5.714285714285714,2.533333333333333,9.285714285714285,False,0.0,0
2020-11-14,SNWD,13.0,7.571428571428571,2.966666666666667,5.428571428571429,False,0.0,0
2020-11-15,SNWD,8.0,8.714285714285714,3.2333333333333334,-0.7142857142857135,False,0.0,0
2020-11-16,SNWD,3.0,9.142857142857142,3.3333333333333335,-6.142857142857142,False,0.0,0
2020-11-17,SNWD,0.0,9.142857142857142,3.3333333333333335,-9.142857142857142,False,0.0,0
2020-11-18,SNWD,0.0,7.0,3.3333333333333335,-7.0,False,0.0,0
2020-11-19,SNWD,0.0,5.571428571428571,3.3333333333333335,-5.571428571428571,False,0.0,0
2020-11-20,SNWD,0.0,3.4285714285714284,2.7333333333333334,-3.4285714285714284,False,0.0,0
2020-11-21,SNWD,0.0,1.5714285714285714,2.3,-1.5714285714285714,False,0.0,0
2020-11-22,SNWD,3.0,0.8571428571428571,2.2333333333333334,2.142857142857143,False,0.0,0
2020-11-23,SNWD,0.0,0.42857142857142855,2.2333333333333334,-0.42857142857142855,False,0.0,0
2020-11-24,SNWD,0.0,0.42857142857142855,2.2333333333333334,-0.42857142857142855,False,0.0,0
2020-11-25,SNWD,0.0,0.42857142857142855,2.2333333333333334,-0.42857142857142855,False,0.0,0
2020-11-26,SNWD,0.0,0.42857142857142855,2.2333333333333334,-0.42857142857142855,False,0.0,0
2020-11-27,SNWD,0.0,0.42857142857142855,2.2333333333333334,-0.42857142857142855,False,0.0,0
2020-11-28,SNWD,0.0,0.42857142857142855,2.2333333333333334,-0.42857142857142855,False,0.0,0
2020-11-29,SNWD,0.0,0.0,2.2333333333333334,0.0,False,0.0,0
2020-11-30,SNWD,0.0,0.0,2.2333333333333334,0.0,False,0.0,0
2020-12-01,SNWD,0.0,0.0,2.2333333333333334,0.0,False,0.0,0
2020-12-02,SNWD,0.0,0.0,2.2333333333333334,0.0,False,0.0,0
2020-12-03,SNWD,0.0,0.0,2.2333333333333334,0.0,False,0.0,0
2020-12-04,SNWD,0.0,0.0,2.2333333333333334,0.0,False,0.0,0
2020-12-05,SNWD,0.0,0.0,2.2333333333333334,0.0,False,0.0,0
2020-12-06,SNWD,0.0,0.0,2.2333333333333334,0.0,False,0.0,0
2020-12-07,SNWD,0.0,0.0,2.2333333333333334,0.0,False,0.0,0
2020-12-08,SNWD,0.0,0.0,2.2333333333333334,0.0,False,0.0,0
2020-12-09,SNWD,0.0,0.0,2.2333333333333334,0.0,False,0.0,0
2020-12-10,SNWD,0.0,0.0,2.2333333333333334,0.0,False,0.0,0
2020-12-11,SNWD,0.0,0.0,1.7333333333333334,0.0,False,0.0,0
2020-12-12,SNWD,0.0,0.0,1.4,0.0,False,0.0,0
2020-12-13,SNWD,0.0,0.0,0.9,0.0,False,0.0,0
2020-12-14,SNWD,0.0,0.0,0.4666666666666667,0.0,False,0.0,0
2020-12-15,SNWD,0.0,0.0,0.2,0.0,False,0.0,0
2020-12-16,SNWD,0.0,0.0,0.1,0.0,False,0.0,0
2020-12-17,SNWD,0.0,0.0,0.1,0.0,False,0.0,0
2020-12-18,SNWD,0.0,0.0,0.1,0.0,False,0.0,0
2020-12-19,SNWD,0.0,0.0,0.1,0.0,False,0.0,0
2020-12-20,SNWD,0.0,0.0,0.1,0.0,False,0.0,0
2020-12-21,SNWD,0.0,0.0,0.1,0.0,False,0.0,0
2020-12-22,SNWD,0.0,0.0,0.0,0.0,False,0.0,0
2020-12-23,SNWD,0.0,0.0,0.0,0.0,False,0.0,0
2020-12-24,SNWD,20.0,2.857142857142857,0.6666666666666666,17.142857142857142,False,0.0,0
2020-12-25,SNWD,20.0,5.714285714285714,1.3333333333333333,14.285714285714285,False,0.0,0
2020-12-26,SNWD,20.0,8.571428571428571,2.0,11.428571428571429,False,0.0,0
2020-12-27,SNWD,18.0,11.142857142857142,2.6,6.857142857142858,False,0.0,0
2020-12-28,SNWD,20.0,14.0,3.2666666666666666,6.0,False,0.0,0
2020-12-29,SNWD,20.0,16.857142857142858,3.933333333333333,3.1428571428571423,False,0.0,0
2020-12-30,SNWD,23.0,20.142857142857142,4.7,2.8571428571428577,False,0.0,0
2020-12-31,SNWD,23.0,20.571428571428573,5.466666666666667,2.428571428571427,False,0.0,0
2020-01-01,TMAX,2.2,2.2,2.2,0.0,False,0.0,0
2020-01-02,TMAX,2.8,2.5,2.5,0.2999999999999998,False,0.0,0
2020-01-03,TMAX,2.2,2.4,2.4,-0.19999999999999973,False,0.0,0
2020-01-04,TMAX,-1.0,1.55,1.55,-2.55,False,0.0,0
2020-01-05,TMAX,3.3,1.9,1.9,1.4,False,0.0,0
2020-01-06,TMAX,2.2,1.95,1.95,0.2500000000000002,False,0.0,0
2020-01-07,TMAX,0.0,1.6714285714285713,1.6714285714285713,-1.6714285714285713,False,0.0,0
2020-01-08,TMAX,-8.2,0.1857142857142858,0.4375,-8.385714285714284,False,0.0,0
2020-01-09,TMAX,2.2,0.10000000000000002,0.6333333333333333,2.1,False,0.0,0
2020-01-10,TMAX,-4.3,-0.8285714285714285,0.14000000000000004,-3.4714285714285715,False,0.0,0
2020-01-11,TMAX,-8.8,-1.942857142857143,-0.6727272727272727,-6.857142857142858,False,0.0,0
2020-01-12,TMAX,-6.6,-3.357142857142857,-1.1666666666666667,-3.2428571428571424,False,0.0,0
2020-01-13,TMAX,-2.1,-3.9714285714285715,-1.2384615384615385,1.8714285714285714,False,0.0,0
2020-01-14,TMAX,0.0,-3.9714285714285715,-1.1500000000000001,3.9714285714285715,False,0.0,0
2020-01-15,TMAX,-4.3,-3.4142857142857146,-1.3599999999999999,-0.8857142857142852,False,0.0,0
2020-01-16,TMAX,-14.3,-5.771428571428572,-2.16875,-8.528571428571428,False,0.0,0
2020-01-17,TMAX,-3.8,-5.700000000000001,-2.264705882352941,1.9000000000000012,False,0.0,0
2020-01-18,TMAX,-3.2,-4.8999999999999995,-2.316666666666667,1.6999999999999993,False,0.0,0
2020-01-19,TMAX,-11.0,-5.528571428571429,-2.7736842105263158,-5.471428571428571,False,0.0,0
2020-01-20,TMAX,-7.7,-6.328571428571429,-3.02,-1.371428571428571,False,0.0,0
2020-01-21,TMAX,-6.6,-7.271428571428571,-3.1904761904761907,0.6714285714285717,False,0.0,0
2020-01-22,TMAX,2.8,-6.257142857142858,-2.9181818181818184,9.057142857142857,False,0.0,0
2020-01-23,TMAX,0.6,-4.128571428571428,-2.765217391304348,4.728571428571428,False,0.0,0
2020-01-24,TMAX,0.0,-3.585714285714286,-2.65,3.585714285714286,False,0.0,0
2020-01-25,TMAX,0.6,-3.042857142857143,-2.52,3.6428571428571432,False,0.0,0
2020-01-26,TMAX,-1.0,-1.6142857142857145,-2.4615384615384617,0.6142857142857145,False,0.0,0
2020-01-27,TMAX,-2.7,-0.9000000000000002,-2.4703703703703703,-1.7999999999999998,False,0.0,0
2020-01-28,TMAX,-5.5,-0.7428571428571431,-2.5785714285714287,-4.757142857142857,False,0.0,0
2020-01-29,TMAX,-5.5,-1.9285714285714288,-2.679310344827586,-3.571428571428571,False,0.0,0
2020-01-30,TMAX,-2.7,-2.4,-2.68,-0.30000000000000027,False,0.0,0
2020-01-31,TMAX,1.1,-2.242857142857143,-2.716666666666667,3.342857142857143,False,0.0,0
2020-02-01,TMAX,3.3,-1.8571428571428574,-2.7,5.1571428571428575,False,0.0,0
2020-02-02,TMAX,7.8,-0.6000000000000002,-2.5133333333333336,8.4,False,0.0,0
2020-02-03,TMAX,0.0,-0.21428571428571455,-2.48,0.21428571428571455,False,0.0,0
2020-02-04,TMAX,-4.3,-0.042857142857143087,-2.7333333333333334,-4.257142857142857,False,0.0,0
2020-02-05,TMAX,-1.0,0.5999999999999998,-2.8400000000000003,-1.5999999999999996,False,0.0,0
2020-02-06,TMAX,0.0,0.9857142857142855,-2.8400000000000003,-0.9857142857142855,False,0.0,0
2020-02-07,TMAX,-1.0,0.6857142857142856,-2.6,-1.6857142857142855,False,0.0,0
2020-02-08,TMAX,-6.6,-0.7285714285714288,-2.893333333333333,-5.871428571428571,False,0.0,0
2020-02-09,TMAX,-2.7,-2.2285714285714286,-2.8400000000000003,-0.47142857142857153,False,0.0,0
2020-02-10,TMAX,-1.0,-2.3714285714285714,-2.5799999999999996,1.3714285714285714,False,0.0,0
2020-02-11,TMAX,-1.0,-1.9000000000000001,-2.393333333333333,0.9000000000000001,False,0.0,0
2020-02-12,TMAX,1.7,-1.5142857142857145,-2.2666666666666666,3.2142857142857144,False,0.0,0
2020-02-13,TMAX,-17.1,-3.9571428571428577,-2.836666666666667,-13.142857142857144,False,0.0,0
2020-02-14,TMAX,-9.3,-5.142857142857143,-3.003333333333333,-4.1571428571428575,False,0.0,0
2020-02-15,TMAX,2.2,-3.885714285714286,-2.453333333333333,6.085714285714286,False,0.0,0
2020-02-16,TMAX,-4.3,-4.114285714285715,-2.47,-0.18571428571428505,False,0.0,0
2020-02-17,TMAX,1.7,-3.7285714285714286,-2.3066666666666666,5.428571428571429,False,0.0,0
2020-02-18,TMAX,-3.2,-4.042857142857144,-2.0466666666666664,0.8428571428571434,False,0.0,0
2020-02-19,TMAX,-9.9,-5.700000000000001,-2.12,-4.199999999999999,False,0.0,0
2020-02-20,TMAX,-9.9,-4.671428571428572,-2.23,-5.228571428571429,False,0.0,0
2020-02-21,TMAX,2.8,-2.942857142857143,-2.23,5.742857142857143,False,0.0,0
2020-02-22,TMAX,5.6,-2.457142857142857,-2.063333333333334,8.057142857142857,False,0.0,0
2020-02-23,TMAX,6.7,-0.8857142857142859,-1.84,7.585714285714286,False,0.0,0
2020-02-24,TMAX,5.6,-0.3285714285714288,-1.6733333333333333,5.928571428571429,False,0.0,0
2020-02-25,TMAX,3.3,0.5999999999999998,-1.5300000000000002,2.7,False,0.0,0
2020-02-26,TMAX,-0.5,1.9428571428571426,-1.4566666666666668,-2.4428571428571426,False,0.0,0
2020-02-27,TMAX,-3.8,2.814285714285714,-1.4,-6.614285714285714,False,0.0,0
2020-02-28,TMAX,-2.1,2.1142857142857143,-1.2866666666666666,-4.214285714285714,False,0.0,0
2020-02-29,TMAX,3.9,1.8714285714285714,-1.0666666666666669,2.0285714285714285,False,0.0,0
2020-03-01,TMAX,10.0,2.3428571428571425,-0.77,7.6571428571428575,False,0.0,0
2020-03-02,TMAX,2.2,1.8571428571428572,-0.8066666666666669,0.34285714285714297,False,0.0,0
2020-03-03,TMAX,6.1,2.257142857142857,-0.8633333333333335,3.8428571428571425,False,0.0,0
2020-03-04,TMAX,5.6,3.1285714285714286,-0.676666666666667,2.471428571428571,False,0.0,0
2020-03-05,TMAX,6.7,4.628571428571428,-0.3100000000000002,2.071428571428572,False,0.0,0
2020-03-06,TMAX,3.9,5.485714285714286,-0.1466666666666668,-1.5857142857142859,False,0.0,0
2020-03-07,TMAX,11.7,6.6000000000000005,0.24333333333333315,5.099999999999999,False,0.0,0
2020-03-08,TMAX,16.1,7.471428571428572,0.8133333333333331,8.62857142857143,False,0.0,0
2020-03-09,TMAX,8.9,8.428571428571429,1.3299999999999998,0.47142857142857153,False,0.0,0
2020-03-10,TMAX,5.6,8.357142857142858,1.6066666666666662,-2.757142857142858,False,0.0,0
2020-03-11,TMAX,6.1,8.428571428571429,1.843333333333333,-2.328571428571429,False,0.0,0
2020-03-12,TMAX,6.1,8.342857142857143,2.08,-2.2428571428571438,False,0.0,0
2020-03-13,TMAX,3.9,8.342857142857143,2.1533333333333333,-4.442857142857143,False,0.0,0
2020-03-14,TMAX,1.7,6.914285714285714,2.78,-5.2142857142857135,False,0.0,0
2020-03-15,TMAX,4.4,5.242857142857143,3.2366666666666664,-0.8428571428571425,False,0.0,0
2020-03-16,TMAX,3.9,4.5285714285714285,3.2933333333333334,-0.6285714285714286,False,0.0,0
2020-03-17,TMAX,6.7,4.685714285714285,3.6599999999999997,2.014285714285715,False,0.0,0
2020-03-18,TMAX,7.2,4.8428571428571425,3.8433333333333333,2.3571428571428577,False,0.0,0
2020-03-19,TMAX,4.4,4.6000000000000005,4.096666666666667,-0.20000000000000018,False,0.0,0
2020-03-20,TMAX,1.1,4.2,4.463333333333333,-3.1,False,0.0,0
2020-03-21,TMAX,2.2,4.271428571428571,4.866666666666666,-2.071428571428571,False,0.0,0
2020-03-22,TMAX,6.1,4.514285714285714,4.9766666666666675,1.5857142857142854,False,0.0,0
2020-03-23,TMAX,6.7,4.914285714285714,5.013333333333333,1.7857142857142865,False,0.0,0
2020-03-24,TMAX,10.0,5.385714285714286,5.123333333333333,4.614285714285714,False,0.0,0
2020-03-25,TMAX,8.3,5.542857142857143,5.213333333333334,2.757142857142858,False,0.0,0
2020-03-26,TMAX,10.6,6.428571428571429,5.456666666666666,4.171428571428571,False,0.0,0
2020-03-27,TMAX,15.6,8.5,5.993333333333333,7.1,False,0.0,0
2020-03-28,TMAX,8.9,9.457142857142857,6.416666666666667,-0.5571428571428569,False,0.0,0
2020-03-29,TMAX,9.4,9.928571428571429,6.8,-0.5285714285714285,False,0.0,0
2020-03-30,TMAX,15.6,11.200000000000001,7.1899999999999995,4.399999999999999,False,0.0,0
2020-03-31,TMAX,12.2,11.514285714285714,7.263333333333334,0.685714285714285,False,0.0,0
2020-04-01,TMAX,12.8,12.157142857142858,7.616666666666666,0.6428571428571423,False,0.0,0
2020-04-02,TMAX,16.1,12.942857142857141,7.95,3.15714285714286,False,0.0,0
2020-04-03,TMAX,4.4,11.342857142857143,7.909999999999999,-6.942857142857143,False,0.0,0
2020-04-04,TMAX,7.2,11.099999999999998,7.926666666666667,-3.8999999999999977,False,0.0,0
2020-04-05,TMAX,13.3,11.657142857142858,8.24,1.6428571428571423,False,0.0,0
2020-04-06,TMAX,15.6,11.657142857142857,8.370000000000001,3.942857142857143,False,0.0,0
2020-04-07,TMAX,21.1,12.928571428571429,8.536666666666667,8.171428571428573,False,0.0,0
2020-04-08,TMAX,13.3,13.0,8.683333333333334,0.3000000000000007,False,0.0,0
2020-04-09,TMAX,5.6,11.5,8.683333333333334,-5.9,False,0.0,0
2020-04-10,TMAX,9.4,12.214285714285714,8.793333333333333,-2.814285714285713,False,0.0,0
2020-04-11,TMAX,16.1,13.485714285714286,9.126666666666667,2.6142857142857157,False,0.0,0
2020-04-12,TMAX,6.7,12.542857142857143,9.22,-5.8428571428571425,False,0.0,0
2020-04-13,TMAX,2.8,10.714285714285714,9.256666666666666,-7.914285714285714,False,0.0,0
2020-04-14,TMAX,-1.0,7.557142857142858,9.076666666666666,-8.557142857142857,False,0.0,0
2020-04-15,TMAX,1.7,5.9,9.003333333333334,-4.2,False,0.0,0
2020-04-16,TMAX,8.9,6.371428571428572,9.076666666666666,2.5285714285714285,False,0.0,0
2020-04-17,TMAX,9.4,6.371428571428573,9.15,3.0285714285714276,False,0.0,0
2020-04-18,TMAX,19.4,6.8428571428571425,9.65,12.557142857142857,False,0.0,0
2020-04-19,TMAX,10.0,7.314285714285714,9.946666666666667,2.685714285714286,False,0.0,0
2020-04-20,TMAX,15.6,9.142857142857142,10.393333333333334,6.457142857142857,False,0.0,0
2020-04-21,TMAX,10.0,10.714285714285714,10.523333333333333,-0.7142857142857135,False,0.0,0
2020-04-22,TMAX,19.4,13.242857142857142,10.946666666666667,6.157142857142857,False,0.0,0
2020-04-23,TMAX,15.0,14.114285714285716,11.113333333333335,0.8857142857142843,False,0.0,0
2020-04-24,TMAX,18.9,15.471428571428572,11.466666666666667,3.428571428571427,False,0.0,0
2020-04-25,TMAX,21.7,15.8,11.836666666666666,5.899999999999999,False,0.0,0
2020-04-26,TMAX,20.0,17.228571428571428,11.983333333333333,2.7714285714285722,False,0.0,0
2020-04-27,TMAX,23.3,18.32857142857143,12.463333333333333,4.9714285714285715,False,0.0,0
2020-04-28,TMAX,16.7,19.285714285714285,12.706666666666667,-2.5857142857142854,False,0.0,0
2020-04-29,TMAX,16.7,18.9,12.743333333333332,-2.1999999999999993,False,0.0,0
2020-04-30,TMAX,20.0,19.61428571428571,13.003333333333332,0.3857142857142897,False,0.0,0
2020-05-01,TMAX,25.6,20.571428571428573,13.43,5.0285714285714285,False,0.0,0
2020-05-02,TMAX,23.9,20.885714285714283,13.69,3.014285714285716,False,0.0,0
2020-05-03,TMAX,19.4,20.8,14.19,-1.4000000000000021,False,0.0,0
2020-05-04,TMAX,15.6,19.7,14.469999999999999,-4.1,False,0.0,0
2020-05-05,TMAX,15.0,19.457142857142856,14.526666666666666,-4.4571428571428555,False,0.0,0
2020-05-06,TMAX,18.9,19.771428571428572,14.636666666666667,-0.8714285714285737,False,0.0,0
2020-05-07,TMAX,15.6,19.142857142857142,14.453333333333331,-3.5428571428571427,False,0.0,0
2020-05-08,TMAX,9.4,16.82857142857143,14.323333333333332,-7.428571428571429,False,0.0,0
2020-05-09,TMAX,15.6,15.642857142857142,14.656666666666666,-0.042857142857142705,False,0.0,0
2020-05-10,TMAX,8.9,14.142857142857142,14.639999999999999,-5.242857142857142,False,0.0,0
2020-05-11,TMAX,12.8,13.742857142857144,14.530000000000001,-0.9428571428571431,False,0.0,0
2020-05-12,TMAX,14.4,13.657142857142858,14.786666666666665,0.742857142857142,False,0.0,0
2020-05-13,TMAX,17.2,13.414285714285715,15.266666666666667,3.7857142857142847,False,0.0,0
2020-05-14,TMAX,22.8,14.442857142857145,16.06,8.357142857142856,False,0.0,0
2020-05-15,TMAX,21.7,16.2,16.726666666666667,5.5,False,0.0,0
2020-05-16,TMAX,17.2,16.428571428571427,17.003333333333334,0.7714285714285722,False,0.0,0
2020-05-17,TMAX,11.7,16.82857142857143,17.08,-5.12857142857143,False,0.0,0
2020-05-18,TMAX,18.9,17.7,17.063333333333333,1.1999999999999993,False,0.0,0
2020-05-19,TMAX,21.7,18.74285714285714,17.453333333333333,2.957142857142859,False,0.0,0
2020-05-20,TMAX,25.0,19.857142857142858,17.766666666666666,5.142857142857142,False,0.0,0
2020-05-21,TMAX,18.9,19.3,18.063333333333333,-0.40000000000000213,False,0.0,0
2020-05-22,TMAX,18.9,18.900000000000002,18.046666666666667,-3.552713678800501e-15,False,0.0,0
2020-05-23,TMAX,21.7,19.542857142857144,18.27,2.157142857142855,False,0.0,0
2020-05-24,TMAX,25.6,21.52857142857143,18.493333333333336,4.071428571428573,False,0.0,0
2020-05-25,TMAX,25.6,22.485714285714284,18.623333333333335,3.1142857142857174,False,0.0,0
2020-05-26,TMAX,27.2,23.271428571428572,18.863333333333333,3.928571428571427,False,0.0,0
2020-05-27,TMAX,25.6,23.357142857142858,18.939999999999998,2.2428571428571438,False,0.0,0
2020-05-28,TMAX,26.1,24.385714285714283,19.253333333333334,1.7142857142857189,False,0.0,0
2020-05-29,TMAX,18.9,24.385714285714283,19.326666666666664,-5.485714285714284,False,0.0,0
2020-05-30,TMAX,20.0,24.142857142857142,19.326666666666664,-4.142857142857142,False,0.0,0
2020-05-31,TMAX,25.0,24.057142857142857,19.30666666666667,0.9428571428571431,False,0.0,0
2020-06-01,TMAX,32.8,25.08571428571429,19.60333333333333,7.714285714285708,False,0.0,0
2020-06-02,TMAX,32.2,25.8,20.029999999999998,6.400000000000002,False,0.0,0
2020-06-03,TMAX,28.3,26.185714285714287,20.45333333333333,2.114285714285714,False,0.0,0
2020-06-04,TMAX,30.0,26.742857142857144,20.95333333333333,3.2571428571428562,False,0.0,0
2020-06-05,TMAX,27.2,27.928571428571427,21.23,-0.7285714285714278,False,0.0,0
2020-06-06,TMAX,25.0,28.642857142857142,21.543333333333333,-3.6428571428571423,False,0.0,0
2020-06-07,TMAX,29.4,29.271428571428572,22.209999999999997,0.12857142857142634,False,0.0,0
2020-06-08,TMAX,35.6,29.671428571428574,22.876666666666665,5.928571428571427,True,1.0,1
2020-06-09,TMAX,28.3,29.114285714285717,23.52333333333333,-0.8142857142857167,False,0.0,0
2020-06-10,TMAX,22.2,28.24285714285714,23.836666666666666,-6.042857142857141,False,0.0,0
2020-06-11,TMAX,26.1,27.685714285714283,24.22666666666667,-1.5857142857142819,False,0.0,0
2020-06-12,TMAX,24.4,27.285714285714285,24.466666666666665,-2.885714285714286,False,0.0,0
2020-06-13,TMAX,21.7,26.814285714285713,24.430000000000003,-5.114285714285714,False,0.0,0
2020-06-14,TMAX,25.6,26.271428571428572,24.56,-0.6714285714285708,False,0.0,0
2020-06-15,TMAX,31.1,25.62857142857143,25.02333333333333,5.4714285714285715,False,0.0,0
2020-06-16,TMAX,32.8,26.27142857142857,25.72666666666667,6.5285714285714285,False,0.0,0
2020-06-17,TMAX,32.2,27.7,26.17,4.5000000000000036,False,0.0,0
2020-06-18,TMAX,30.0,28.25714285714286,26.446666666666665,1.7428571428571402,False,0.0,0
2020-06-19,TMAX,25.0,28.342857142857145,26.446666666666665,-3.342857142857145,False,0.0,0
2020-06-20,TMAX,23.9,28.657142857142862,26.613333333333333,-4.757142857142863,False,0.0,0
2020-06-21,TMAX,28.9,29.128571428571426,26.94666666666667,-0.22857142857142776,False,0.0,0
2020-06-22,TMAX,24.4,28.17142857142857,27.03666666666667,-3.7714285714285722,False,0.0,0
2020-06-23,TMAX,25.0,27.057142857142853,27.016666666666666,-2.0571428571428534,False,0.0,0
2020-06-24,TMAX,26.7,26.271428571428572,27.05333333333333,0.42857142857142705,False,0.0,0
2020-06-25,TMAX,29.4,26.185714285714283,27.12666666666667,3.2142857142857153,False,0.0,0
2020-06-26,TMAX,30.6,26.985714285714288,27.293333333333333,3.614285714285714,False,0.0,0
2020-06-27,TMAX,30.0,27.857142857142858,27.423333333333332,2.1428571428571423,False,0.0,0
2020-06-28,TMAX,30.0,28.014285714285716,27.793333333333333,1.985714285714284,False,0.0,0
2020-06-29,TMAX,27.8,28.5,28.053333333333335,-0.6999999999999993,False,0.0,0
2020-06-30,TMAX,31.1,29.371428571428574,28.256666666666668,1.7285714285714278,False,0.0,0
2020-07-01,TMAX,31.1,30.0,28.2,1.1000000000000014,False,0.0,0
2020-07-02,TMAX,31.7,30.32857142857143,28.183333333333334,1.37142857142857,False,0.0,0
2020-07-03,TMAX,32.2,30.557142857142853,28.313333333333336,1.6428571428571495,False,0.0,0
2020-07-04,TMAX,32.2,30.87142857142857,28.386666666666667,1.3285714285714327,False,0.0,0
2020-07-05,TMAX,33.3,31.342857142857138,28.59,1.957142857142859,False,0.0,0
2020-07-06,TMAX,30.0,31.657142857142862,28.756666666666668,-1.657142857142862,False,0.0,0
2020-07-07,TMAX,31.1,31.657142857142855,28.813333333333333,-0.5571428571428534,False,0.0,0
2020-07-08,TMAX,33.9,32.05714285714286,28.756666666666668,1.8428571428571416,False,0.0,0
2020-07-09,TMAX,27.8,31.5,28.740000000000002,-3.6999999999999993,False,0.0,0
2020-07-10,TMAX,29.4,31.1,28.98,-1.7000000000000028,False,0.0,0
2020-07-11,TMAX,28.9,30.62857142857143,29.07333333333333,-1.7285714285714313,False,0.0,0
2020-07-12,TMAX,29.4,30.071428571428573,29.240000000000002,-0.6714285714285744,False,0.0,0
2020-07-13,TMAX,29.4,29.985714285714288,29.496666666666666,-0.585714285714289,False,0.0,0
2020-07-14,TMAX,26.1,29.27142857142857,29.513333333333335,-3.1714285714285673,False,0.0,0
2020-07-15,TMAX,26.7,28.242857142857144,29.366666666666667,-1.5428571428571445,False,0.0,0
2020-07-16,TMAX,28.9,28.400000000000002,29.236666666666665,0.49999999999999645,False,0.0,0
2020-07-17,TMAX,32.2,28.8,29.236666666666668,3.400000000000002,False,0.0,0
2020-07-18,TMAX,32.8,29.357142857142858,29.33,3.4428571428571395,False,0.0,0
2020-07-19,TMAX,28.3,29.2,29.44,-0.8999999999999986,False,0.0,0
2020-07-20,TMAX,28.3,29.042857142857144,29.586666666666666,-0.7428571428571438,False,0.0,0
2020-07-21,TMAX,27.8,29.285714285714285,29.55,-1.485714285714284,False,0.0,0
2020-07-22,TMAX,20.6,28.414285714285715,29.423333333333332,-7.814285714285713,False,0.0,0
2020-07-23,TMAX,26.7,28.099999999999998,29.48,-1.3999999999999986,False,0.0,0
2020-07-24,TMAX,33.3,28.25714285714286,29.7,5.042857142857137,False,0.0,0
2020-07-25,TMAX,31.1,28.014285714285712,29.756666666666664,3.085714285714289,False,0.0,0
2020-07-26,TMAX,30.0,28.25714285714286,29.736666666666668,1.7428571428571402,False,0.0,0
2020-07-27,TMAX,28.9,28.342857142857138,29.7,0.5571428571428605,False,0.0,0
2020-07-28,TMAX,29.4,28.571428571428573,29.680000000000003,0.8285714285714256,False,0.0,0
2020-07-29,TMAX,28.9,29.757142857142856,29.716666666666665,-0.8571428571428577,False,0.0,0
2020-07-30,TMAX,27.8,29.914285714285715,29.606666666666666,-2.114285714285714,False,0.0,0
2020-07-31,TMAX,28.9,29.285714285714285,29.533333333333335,-0.3857142857142861,False,0.0,0
2020-08-01,TMAX,27.8,28.814285714285713,29.403333333333332,-1.0142857142857125,False,0.0,0
2020-08-02,TMAX,22.8,27.785714285714285,29.089999999999996,-4.985714285714284,False,0.0,0
2020-08-03,TMAX,23.3,26.985714285714288,28.793333333333337,-3.685714285714287,False,0.0,0
2020-08-04,TMAX,26.1,26.514285714285716,28.55333333333333,-0.4142857142857146,False,0.0,0
2020-08-05,TMAX,25.6,26.042857142857144,28.406666666666663,-0.44285714285714306,False,0.0,0
2020-08-06,TMAX,26.1,25.8,28.240000000000002,0.3000000000000007,False,0.0,0
2020-08-07,TMAX,28.3,25.71428571428572,28.05333333333333,2.585714285714282,False,0.0,0
2020-08-08,TMAX,28.3,25.785714285714285,28.07,2.514285714285716,False,0.0,0
2020-08-09,TMAX,30.6,26.900000000000002,28.110000000000003,3.6999999999999993,False,0.0,0
2020-08-10,TMAX,26.1,27.300000000000004,28.016666666666666,-1.2000000000000028,False,0.0,0
2020-08-11,TMAX,28.9,27.699999999999996,28.0,1.2000000000000028,False,0.0,0
2020-08-12,TMAX,23.3,27.37142857142857,27.796666666666667,-4.071428571428569,False,0.0,0
2020-08-13,TMAX,31.1,28.085714285714285,27.96333333333333,3.014285714285716,False,0.0,0
2020-08-14,TMAX,29.4,28.24285714285714,28.053333333333335,1.1571428571428584,False,0.0,0
2020-08-15,TMAX,25.6,27.857142857142858,27.943333333333335,-2.2571428571428562,False,0.0,0
